Unnamed: 0,song_id,acousticness,valence,danceability,energy,key_arr,instrumentalness,liveness,track image,artist image,loudness,speechiness,tempo,duration,h_s
9322,spotify:track:0hrBpAOgrt8RXigk83LLNE,0.00928,0.899,0.808,0.786,4,0.0701,0.0574,https://i.scdn.co/image/ab67616d0000b273fda5556cb6981c3113df6175,https://i.scdn.co/image/df9a1dd7f15d98cdbef3ee8c44adae7dec4142d6,-6.897,0.0447,96.987,191240,h
9323,spotify:track:4OeFQtRyT7vsLnRTv7t8YT,0.103,0.729,0.651,0.87,0,0.00815,0.0979,https://i.scdn.co/image/ab67616d0000b273f38f318e862e9fa59f18e9fe,https://i.scdn.co/image/cf860c0e880d74dafe187f732c0093af95fda142,-5.149,0.0318,103.857,330253,h
9324,spotify:track:5npMYgysWSKOIVXj2szeLn,0.0109,0.285,0.69,0.817,10,0.00276,0.103,https://i.scdn.co/image/ab67616d0000b273b05fcbdcdaca1bdd0f0f08dc,https://i.scdn.co/image/ab6761610000e5eb720c7a54c11c7c21762a65d1,-10.137,0.0478,116.211,289560,h
9325,spotify:track:2JRicL2f8tJl9TiQlH7vbJ,0.753,0.286,0.384,0.438,0,0,0.101,https://i.scdn.co/image/ab67616d0000b27358c80c8f4e3e23311906f9c4,https://i.scdn.co/image/ab6761610000e5eb357f2a87bf92208767a48e7e,-9.149,0.0361,87.624,456867,h
9326,spotify:track:5PsUB0ISfQxRLhF5DmI5Ks,0.24,0.572,0.522,0.707,5,2.04E-05,0.156,https://i.scdn.co/image/ab67616d0000b27343ce3d7c5b2b07ce264512ff,https://i.scdn.co/image/f7e39e0ca7a4ba897150247190fb27b6ae6e0318,-7.113,0.0354,76.05,263000,h
9327,spotify:track:3Ib3SJV8ZXuLvDiDb2w1As,0.00481,0.53,0.616,0.714,0,0,0.133,https://i.scdn.co/image/ab67616d0000b273891f7bb20ea06c04793f13dd,https://i.scdn.co/image/ab6761610000e5eb0a6ab0c900faf7160d02cbe7,-7.02,0.0385,117.422,266067,h
9328,spotify:track:1EflNuGtIko1YjBAmbZAQr,0.0379,0.925,0.653,0.943,9,0,0.0989,https://i.scdn.co/image/ab67616d0000b2739c11aa368b6e81c4acecb6e1,https://i.scdn.co/image/ab6761610000e5eb04b0ab704089054911d91bfd,-7.315,0.0515,122.586,251760,h
9329,spotify:track:0mrU1w2UMIZnR2I6oguwGz,0.0345,0.962,0.742,0.855,7,0,0.0689,https://i.scdn.co/image/ab67616d0000b2732b03271a3da2b4d101073b1f,https://i.scdn.co/image/ab6761610000e5ebc6f9bc184ff756f25df6a0d6,-7.794,0.0332,135.014,197400,h
9330,spotify:track:4npgZHPUKjWn6ipv6wl66Q,0.452,0.237,0.623,0.127,6,0,0.114,https://i.scdn.co/image/ab67616d0000b273bd1f2dc9e61723419b7bd160,https://i.scdn.co/image/ab6761610000e5ebe519dc8b1cad0097d2c7fa53,-14.935,0.0306,91.625,333996,h
9331,spotify:track:0eHZ7dpv4iT7bMEYDoILIa,0.243,0.504,0.658,0.575,11,0,0.122,https://i.scdn.co/image/ab67616d0000b27347aa17c86178947f4a8b003c,https://i.scdn.co/image/ab6761610000e5eb7f23b93005b02c1503cc5379,-10.365,0.0267,108.329,239827,h
9332,spotify:track:37Q5anxoGWYdRsyeXkkNoI,0.0243,0.793,0.64,0.852,1,1.82E-06,0.0497,https://i.scdn.co/image/ab67616d0000b273e0f0aa947770fe74049dbba3,https://i.scdn.co/image/ab6761610000e5eb70c572415d968c3d368201d0,-8.119,0.0345,122.902,246520,h
9333,spotify:track:3Mmt6Xk0H6VR92PEp6x3hP,0.286,0.45,0.688,0.375,4,0,0.133,https://i.scdn.co/image/ab67616d0000b2737c1e54d64d59f1f0bdf2c875,https://i.scdn.co/image/ac0ab5526826d20fa8430d4d4029a16be839b863,-9.601,0.0535,83.635,210480,h
9334,spotify:track:1qMTqzU9Uy8z7EzzaiwgsD,0.164,0.753,0.775,0.816,0,0,0.126,https://i.scdn.co/image/ab67616d0000b2735e74cc25b14465a00995e671,https://i.scdn.co/image/ab6761610000e5eb8bb4e2d7bba236bf79f3c18a,-5.534,0.0281,98.219,214333,h
9335,spotify:track:1jI1aLmm5HTwiMtvsbwDJw,0.0226,0.899,0.727,0.83,6,0.00356,0.73,https://i.scdn.co/image/ab67616d0000b27363facc42e4a35eb3aa182b59,https://i.scdn.co/image/ab6761610000e5ebcf4a1dced6258416eb219e36,-6.658,0.0376,118.002,240707,h
9336,spotify:track:4rV3AYCf4BBBCkIpyLPwUP,0.173,0.568,0.751,0.467,9,0,0.217,https://i.scdn.co/image/ab67616d0000b2739ac2d9662ce98ad3ded9fe7d,https://i.scdn.co/image/ab6761610000e5eb0736094d6a96b568125d3356,-13.652,0.036,98.783,222773,h
9337,spotify:track:62R1MRux3R0v2cngA2xdJn,0.389,0.71,0.737,0.647,11,0,0.201,https://i.scdn.co/image/ab67616d0000b2737972a71a8bd676a54d6a564e,https://i.scdn.co/image/ab6761610000e5eb152ed62e8d7fe6c589bc404b,-7.076,0.0368,101.098,204387,h
9338,spotify:track:1MAqR81Tz28IIqMJ2KUDAO,0.0279,0.506,0.765,0.29,4,1.02E-06,0.571,https://i.scdn.co/image/ab67616d0000b2734b7c4561e0f5002b9f5efb7a,https://i.scdn.co/image/dd757e1fca99ac0a3da9aa6c2969bc696cc672ce,-17.117,0.139,92.409,298773,h
9339,spotify:track:1F43XlPBiwAUUIhrUGzylO,0.359,0.851,0.599,0.622,0,0.00235,0.114,https://i.scdn.co/image/ab67616d0000b273a69b2f779d3e76c1c2ac8df8,https://i.scdn.co/image/ab6761610000e5ebb760682436574dfb08df62ee,-13.971,0.0296,122.312,212173,h
9340,spotify:track:73q3FpQVXWk5eSUnyo83E4,0.00211,0.747,0.687,0.918,7,1.26E-05,0.344,https://i.scdn.co/image/ab67616d0000b273186b235052f031900c5cb282,https://i.scdn.co/image/c56cf0cc89c8ecfec7145cf065ea2006d0706605,-4.676,0.0392,110.06,209400,h
9341,spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,0.16,0.8,0.626,0.746,7,0,0.0618,https://i.scdn.co/image/ab67616d0000b27357850545c0dc2cc537186070,https://i.scdn.co/image/1c145626e516a6817c43e7eab2b1cc3a5a9562a8,-8.832,0.0282,102.896,310893,h
9342,spotify:track:4WUnM4KNZ0kjp0CUeoyOnS,0.235,0.23,0.532,0.407,6,0,0.117,https://i.scdn.co/image/ab67616d0000b2730a23b37b281f5dad95dda57d,https://i.scdn.co/image/1f912eefc0e58217cb38dca4fe6a2b7fec16b826,-9.658,0.0233,83.207,259853,h
9343,spotify:track:5WMsC6bO03tYmZYYnHfcG6,0.295,0.3,0.246,0.631,2,0,0.321,https://i.scdn.co/image/ab67616d0000b27354b1c805e419c78e4083b0d4,https://i.scdn.co/image/1c145626e516a6817c43e7eab2b1cc3a5a9562a8,-7.067,0.0377,160.633,221671,h
9344,spotify:track:3ZZq9396zv8pcn5GYVhxUi,0.129,0.892,0.739,0.459,11,0.0194,0.0474,https://i.scdn.co/image/ab67616d0000b273aa5e4c9da271951ac0b31fa2,https://i.scdn.co/image/296d057590a19ef7dbbe9205186e96cd6078c290,-14.42,0.0294,107.115,222320,h
9345,spotify:track:3MIVb9pn5cDSdK7yNDsMU1,0.204,0.674,0.683,0.875,4,1.90E-06,0.0631,https://i.scdn.co/image/ab67616d0000b2739b330afdb1c5a5d3be520f82,https://i.scdn.co/image/ab6761610000e5ebe7efd9cceef0829d1439b11e,-6.916,0.0481,115.401,236160,h
9346,spotify:track:3F4JxbEkur9ZXAtQ5GFVXB,0.0403,0.456,0.53,0.873,0,0.000118,0.119,https://i.scdn.co/image/ab67616d0000b273499c6d2eaeb941d76acdfe41,https://i.scdn.co/image/ab6761610000e5ebe4fbb070ba43377521834f93,-10.572,0.0433,126.16,244307,h
9347,spotify:track:7eheoW4hxrH51ww2QePVwF,0.000851,0.794,0.557,0.798,6,0.675,0.183,https://i.scdn.co/image/ab67616d0000b273bf6cc1130a676e73730f6311,https://i.scdn.co/image/ab6761610000e5ebdbe2d33239c7ea19da857479,-7.405,0.0935,112.187,244093,h
9348,spotify:track:01jBLs7IZQzPt3dVdn5rDa,0.0158,0.965,0.605,0.907,0,0.0158,0.0697,https://i.scdn.co/image/ab67616d0000b273c621e025f32cc28a1ec86e3b,https://i.scdn.co/image/ab6761610000e5eba080a8e96758f416301578f9,-3.56,0.033,117.511,335533,h
9349,spotify:track:4DFHOaiMTmqtrSffaJa89c,0.195,0.941,0.564,0.449,9,0.000395,0.0943,https://i.scdn.co/image/ab67616d0000b273086adeef547fe1b5193cd8a5,https://i.scdn.co/image/ab6761610000e5eb68a6b441e694ee02110b44a1,-14.1,0.0281,101.842,232933,h
9350,spotify:track:1xgqGXZW1udHCjuwjeRDVO,0.193,0.839,0.954,0.451,2,0.00295,0.0637,https://i.scdn.co/image/ab67616d0000b2734d0418c998ee5879cce6a91f,https://i.scdn.co/image/1485892b2ceaf4e5ec47f03a5f34cee9475d3790,-9.124,0.108,108.842,193440,h
9351,spotify:track:34HKskUook8LY2JFy6e4Ob,0.174,0.763,0.653,0.698,2,0.00723,0.0711,https://i.scdn.co/image/ab67616d0000b273615414ca5b26885ae7701a32,https://i.scdn.co/image/ab6761610000e5eb68a6b441e694ee02110b44a1,-8.549,0.028,97.02,277053,h
9352,spotify:track:0OprBk6IHvo04oyirQjdkL,0.0109,0.682,0.209,0.795,0,5.63E-05,0.355,https://i.scdn.co/image/ab67616d0000b2739e9fae50b9372799240126eb,https://i.scdn.co/image/ab6761610000e5eb42ed2cb48c231f545a5a3dad,-7.241,0.0443,171.975,376733,h
9353,spotify:track:3DPJ8HfH6ktSgBf21pVquQ,0.083,0.641,0.673,0.712,2,0.000607,0.0892,https://i.scdn.co/image/ab67616d0000b27308ae628b57bef9f6429a6b72,https://i.scdn.co/image/8cd9a623b274a9e694aa7bae28f541d3977673ec,-7.038,0.0549,90.634,251267,h
9354,spotify:track:6DXZiYUbrYgrVIhfX3U9Z2,0.0311,0.656,0.906,0.474,1,5.52E-06,0.286,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,-6.124,0.194,106.976,194607,h
9355,spotify:track:3R3UF0fn9DzRV7yPMs96GT,0.118,0.868,0.79,0.434,5,0,0.0839,https://i.scdn.co/image/ab67616d0000b27356a0794515f64b823cfa2698,https://i.scdn.co/image/96b85aec6907206572527e1eeec6569d5e977a38,-14.864,0.0297,105.915,244200,h
9356,spotify:track:5dLZrsPVqQKvuyLmsJqEAB,0.0481,0.443,0.683,0.891,5,0.0177,0.327,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-4.477,0.114,128.023,215272,h
9357,spotify:track:0E81mZPPdg90lhvbLntP4q,0.0012,0.841,0.661,0.915,9,0.0155,0.0985,https://i.scdn.co/image/ab67616d0000b273b103ec3790998e292480bc55,N/A,-3.552,0.0445,139.946,285466,h
9358,spotify:track:2qIY2JwvnQlq16WEuumbHV,0.664,0.545,0.663,0.282,2,0.441,0.0967,https://i.scdn.co/image/ab67616d0000b27356a0794515f64b823cfa2698,https://i.scdn.co/image/96b85aec6907206572527e1eeec6569d5e977a38,-17.204,0.0379,157.827,321133,h
9359,spotify:track:6x6cpNDnIpqtaNcXIcGkUs,0.144,0.703,0.562,0.684,10,0,0.133,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://i.scdn.co/image/ab6761610000e5eb302f6e5dacd0dd1af0d97bc9,-5.285,0.0349,153.99,179120,h
9360,spotify:track:3IPzJM73cxVwaeP0uvoXac,0.175,0.434,0.475,0.514,9,0.000147,0.106,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-9.783,0.0364,133.393,258187,h
9361,spotify:track:5m8gxjrg6QgnE9dG6Pnslg,0.00078,0.959,0.673,0.962,4,0.675,0.173,https://i.scdn.co/image/ab67616d0000b273b103ec3790998e292480bc55,N/A,-3.762,0.0578,137.999,266188,h
9362,spotify:track:6aP62822amG9iAvSIPffBr,0.0992,0.299,0.502,0.407,0,0,0.116,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://i.scdn.co/image/ab6761610000e5eb302f6e5dacd0dd1af0d97bc9,-6.331,0.0279,75.945,213960,h
9363,spotify:track:7JyT9O4HqtONBCf3kB8GDg,0.476,0.325,0.5,0.357,0,0,0.147,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-8.959,0.0295,128.036,243813,h
9364,spotify:track:5vW4aaWSi5xdPyRPLdfeQ3,0.085,0.666,0.56,0.707,0,0.000155,0.199,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-7.553,0.0418,109.189,176480,h
9365,spotify:track:0sfxKSMhfdhg5YtwnwKstP,0.00107,0.5,0.702,0.875,0,0.0467,0.0825,https://i.scdn.co/image/ab67616d0000b273b103ec3790998e292480bc55,N/A,-3.706,0.0339,140.015,379559,h
9366,spotify:track:2nMOodYNHBAQ3Kc1QNimZU,0.133,0.79,0.47,0.785,5,1.55E-06,0.0931,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,-4.015,0.0664,89.717,209583,h
9367,spotify:track:4rPkN1FMzQyFNP9cLUGIIB,0.00173,0.468,0.659,0.667,11,2.85E-05,0.1,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,-4.668,0.0339,115.982,258004,h
9368,spotify:track:5dVUSdsePmEKkq4ryfrobU,0.127,0.492,0.464,0.672,2,0.00299,0.322,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-6.064,0.0727,114.708,187753,h
9369,spotify:track:33Te0rwuoSFzoIg2qpEfNI,0.377,0.422,0.519,0.374,0,0,0.0767,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-8.878,0.0272,111.336,216347,h
9370,spotify:track:0sqrcWwOBKxf2IlHER21u2,0.00128,0.64,0.674,0.987,7,0.206,0.154,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-3.466,0.0522,140.028,151425,h
9371,spotify:track:6aPDvttLmezuUlv60ExTH9,0.228,0.225,0.53,0.525,0,2.20E-06,0.0812,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-8.319,0.0585,134.236,178958,h
9372,spotify:track:2K1KlEi7nDzxNyHHgl1R2p,0.0748,0.628,0.681,0.657,6,0,0.353,https://i.scdn.co/image/ab67616d0000b2736ef8a84f6eaa07b2b293d412,https://i.scdn.co/image/ab6761610000e5eb34669af44674f43cb34bf84b,-4.671,0.0432,130.089,183027,h
9373,spotify:track:2fGxYYMQbVqgIdaqfz2OwA,0.00129,0.328,0.548,0.873,4,4.55E-05,0.138,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://i.scdn.co/image/ab6761610000e5eb302f6e5dacd0dd1af0d97bc9,-4.881,0.0618,121.918,248773,h
9374,spotify:track:452wqi3vrqvvBhBE1irppJ,0.131,0.744,0.693,0.835,6,0,0.073,https://i.scdn.co/image/ab67616d0000b2736ef8a84f6eaa07b2b293d412,https://i.scdn.co/image/ab6761610000e5eb34669af44674f43cb34bf84b,-3.242,0.0624,128.052,180283,h
9375,spotify:track:5nNwGGIZmgUVdxOscPgJl2,0.0235,0.826,0.612,0.808,6,7.14E-06,0.197,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-7.455,0.0449,110.134,174573,h
9376,spotify:track:0H6zmmlcm00afVm0vKdHZd,0.0116,0.67,0.71,0.702,8,0.0527,0.088,https://i.scdn.co/image/ab67616d0000b273b103ec3790998e292480bc55,N/A,-4.544,0.0391,139.991,348056,h
9377,spotify:track:7llPsildzxzgt6odtSaScQ,0.00496,0.826,0.678,0.845,8,1.29E-05,0.0572,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://i.scdn.co/image/ab6761610000e5eb302f6e5dacd0dd1af0d97bc9,-3.636,0.0329,99.078,199493,h
9378,spotify:track:0HZgYFimoJG9Ijy8InUWcV,0.656,0.446,0.745,0.637,0,6.50E-06,0.0993,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-5.959,0.0512,89.995,205417,h
9379,spotify:track:5TxmGqsyCSDuWAkyn5XopG,0.238,0.582,0.669,0.315,11,0,0.065,https://i.scdn.co/image/ab67616d0000b27356a0794515f64b823cfa2698,https://i.scdn.co/image/96b85aec6907206572527e1eeec6569d5e977a38,-15.841,0.03,119.847,348800,h
9380,spotify:track:693KyQsxMsVTm9ZHmoWbrv,0.573,0.319,0.674,0.396,2,0.00126,0.0968,https://i.scdn.co/image/ab67616d0000b273cc87f0e36dfe72ca729fe1e0,https://i.scdn.co/image/ab6761610000e5eb6523812592f708a0e312ee96,-11.25,0.0302,119.97,308074,h
9381,spotify:track:5zB2T28tLfefrlEwghE364,0.111,0.696,0.665,0.831,2,1.53E-06,0.0596,https://i.scdn.co/image/ab67616d0000b2736ef8a84f6eaa07b2b293d412,https://i.scdn.co/image/ab6761610000e5eb34669af44674f43cb34bf84b,-4.472,0.0437,125.057,198006,h
9382,spotify:track:79iP5Q1PbsDg1Hb4BEMsHe,0.0124,0.402,0.628,0.898,6,0.152,0.0661,https://i.scdn.co/image/ab67616d0000b2736d6045eafbc7899f19fc6ffa,N/A,-2.473,0.0316,139.975,378932,h
9383,spotify:track:7zGEU6BXl2c4TxpzIAr7BI,0.303,0.45,0.629,0.662,4,0,0.0762,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-5.581,0.0939,82.368,171726,h
9384,spotify:track:1dtIj2psarS8Q32CtB0y6v,0.0684,0.62,0.72,0.706,1,0,0.166,https://i.scdn.co/image/ab67616d0000b2736ef8a84f6eaa07b2b293d412,https://i.scdn.co/image/ab6761610000e5eb34669af44674f43cb34bf84b,-4.719,0.0473,133.002,187436,h
9385,spotify:track:07G5C1wAil4Mp1qjbd3eTR,0.000448,0.521,0.456,0.633,7,0.0361,0.58,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://i.scdn.co/image/ab6761610000e5eb302f6e5dacd0dd1af0d97bc9,-6.249,0.0375,89.896,224373,h
9386,spotify:track:5WzvMWs3IrIWnLL77XUmFI,0.00959,0.933,0.698,0.686,0,0.000153,0.243,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-7.175,0.0332,114.736,157107,h
9387,spotify:track:3cpWvdAOJaMFhFMr8V07AG,0.00199,0.177,0.685,0.891,1,0.0059,0.0695,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-4.598,0.0395,149.921,143267,h
9388,spotify:track:6OgkigekZ6kxX2fcvivzaX,0.00368,0.142,0.545,0.99,1,0.738,0.283,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-2.756,0.0347,127.993,174400,h
9389,spotify:track:7xWteHp5GSjqU9uMsD8t4W,0.353,0.587,0.55,0.515,0,0,0.072,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-8.696,0.0406,111.902,259133,h
9390,spotify:track:6zrJLhslleCHby0wbUnvVy,0.00618,0.859,0.875,0.813,7,0,0.321,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,-4.502,0.0579,114.993,184882,h
9391,spotify:track:1XhePkOGNnquPQmGbq98s7,0.0646,0.279,0.4,0.535,2,5.61E-06,0.321,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-9.881,0.0504,78.227,209147,h
9392,spotify:track:0VAmZrLpRYKRejQfcx57AU,0.175,0.331,0.471,0.516,9,1.34E-06,0.383,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-10.272,0.0343,89.311,239133,h
9393,spotify:track:5EKrRd1ZkvbjuA5ym77eoB,0.047,0.567,0.781,0.932,5,0,0.0792,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-3.435,0.259,124.98,215431,h
9394,spotify:track:4ixXzXaQRzRKkgogKwhsH9,0.937,0.145,0.498,0.0312,3,3.32E-05,0.113,https://i.scdn.co/image/ab67616d0000b27356a0794515f64b823cfa2698,https://i.scdn.co/image/96b85aec6907206572527e1eeec6569d5e977a38,-20.591,0.0309,92.385,196133,h
9395,spotify:track:6EYxNButQLXgQwXvpGVO5B,0.934,0.43,0.546,0.252,8,2.17E-06,0.1,https://i.scdn.co/image/ab67616d0000b273b22e5e155681d4bc03aac56a,N/A,-9.456,0.0328,139.705,274135,h
9396,spotify:track:3MhNgzZwFtUF6jSr6pRSkW,0.544,0.245,0.454,0.423,9,0,0.0538,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-7.286,0.0552,170.162,183661,h
9397,spotify:track:6NVjujGb9fnl25fjzm5dTy,0.225,0.695,0.405,0.576,8,8.08E-06,0.0822,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,https://i.scdn.co/image/ab6761610000e5eb09bf4814c6585e1f69dfeef7,-6.245,0.171,91.204,179479,h
9398,spotify:track:4OMAJ5nXjSH5PY30lalIhC,0.464,0.217,0.55,0.518,7,0,0.125,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://i.scdn.co/image/ab6761610000e5eb302f6e5dacd0dd1af0d97bc9,-6.055,0.0253,103.955,201160,h
9399,spotify:track:0nflo4jScDSM7FLB0K2wSm,0.14,0.738,0.761,0.601,11,0.00147,0.0482,https://i.scdn.co/image/ab67616d0000b27356a0794515f64b823cfa2698,https://i.scdn.co/image/96b85aec6907206572527e1eeec6569d5e977a38,-13.959,0.036,108.046,241293,h
9400,spotify:track:0JZ2BxFK0aahCsyfFVKS3E,0.563,0.335,0.378,0.424,0,0.0282,0.143,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-9.142,0.0344,140.635,204013,h
9401,spotify:track:6gduR7AUjv6CNU9c3kRNk9,0.912,0.296,0.607,0.256,1,0,0.111,https://i.scdn.co/image/ab67616d0000b273b22e5e155681d4bc03aac56a,N/A,-11.219,0.0372,118.189,280752,h
9402,spotify:track:6dkjgV7ZoNu3tGPIOVjQMJ,0.00814,0.105,0.642,0.956,7,0.145,0.0742,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-3.425,0.0369,130.022,182638,h
9403,spotify:track:4XPmCHcYvyROtGQ62WINHt,0.536,0.178,0.306,0.336,10,6.01E-06,0.141,https://i.scdn.co/image/ab67616d0000b273d4750565018a7842b38914df,https://i.scdn.co/image/ab6761610000e5ebf12270128127ba170f90097d,-10.515,0.0331,120.062,258120,h
9404,spotify:track:145LoPqHMgunLqUQxGbIXU,0.00786,0.457,0.637,0.69,1,0,0.124,https://i.scdn.co/image/ab67616d0000b2736ef8a84f6eaa07b2b293d412,https://i.scdn.co/image/ab6761610000e5eb34669af44674f43cb34bf84b,-4.057,0.0405,129.857,162399,h
9405,spotify:track:1LLqkSV5cNrfZXnxXI2xhx,0.000978,0.188,0.658,0.963,7,0.585,0.243,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-3.804,0.107,127.953,132133,h
9406,spotify:track:2prQGaexRypYzvmyqKZ3lo,0.000415,0.689,0.596,0.955,0,0.381,0.168,https://i.scdn.co/image/ab67616d0000b273b103ec3790998e292480bc55,N/A,-2.135,0.0405,139.978,384183,h
9407,spotify:track:6uAFJ75WDAoAPyCWJAtvks,0.138,0.649,0.68,0.701,5,0.000191,0.168,https://i.scdn.co/image/ab67616d0000b273bd26ede1ae69327010d49946,https://i.scdn.co/image/ab6761610000e5ebd42a27db3286b58553da8858,-5.001,0.0917,94.06,218754,h
9408,spotify:track:2MFrcHl0uJmgWlzA6jr5iT,0.0102,0.0719,0.658,0.957,4,0.513,0.37,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-3.927,0.0477,128.01,200499,h
9409,spotify:track:52kbhZ34GjxnzLaqO3itJw,0.00616,0.208,0.603,0.99,8,0.157,0.0811,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-3.797,0.175,150.033,182809,h
9410,spotify:track:4OxxmiGWQ0ZID0iZ4K5HLa,0.0158,0.413,0.61,0.996,0,0.883,0.682,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-3.261,0.0704,128.032,154014,h
9411,spotify:track:6W2nxxERQlWvRCCHdhKYww,0.11,0.166,0.432,0.655,2,4.55E-06,0.134,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb549aa0ce64b4b9797b24e3be,-4.202,0.0447,126.011,240893,h
9412,spotify:track:1UZOjK1BwmwWU14Erba9CZ,0.0767,0.343,0.573,0.781,8,2.64E-05,0.0813,https://i.scdn.co/image/ab67616d0000b2739012e092ad8ed4731ea11134,https://i.scdn.co/image/ab6761610000e5eb302f6e5dacd0dd1af0d97bc9,-6.406,0.0555,139.934,231907,h
9413,spotify:track:1bRcmDdRraool30RCl8dmU,0.025,0.253,0.587,0.958,3,0.0193,0.285,https://i.scdn.co/image/ab67616d0000b27394f5eca7743ad5fdadd6693c,https://i.scdn.co/image/ab6761610000e5eb97b7c5c7b43c9e1fa35ce590,-4.897,0.044,127.97,199912,h
